1.096035673972887707e+03,5.161184635325373620e+02
1.273971486197577633e+03,3.656939840740627687e+02
1.207303274904027830e+03,4.614138080594153166e+02
1.240729962859491025e+03,5.187430457298200963e+02
1.160127077496876154e+03,5.361573803634169053e+02
1.306500339477230682e+03,4.150539265719326636e+02
1.438350343979729587e+03,3.583254258023367811e+02
1.350942171955108506e+03,5.407038345513518607e+02
1.324396868312056313e+03,4.937141297362977639e+02
1.411861671800966633e+03,4.168514470583127149e+02
1.589297369741068906e+03,3.259727727704578228e+02
1.503857868936326895e+03,4.829423940446641836e+02
1.543422667891890569e+03,2.219471175885074388e+02
1.551219634821385398e+03,3.736519300908218497e+02
1.552986003026208891e+03,4.344135665503699215e+02
1.467460090359434389e+03,5.338979013311528661e+02
1.735703558077956586e+03,1.331303730685301616e+02
1.672166064227068773e+03,4.105101783658251406e+02
1.646893553274649094e+03,2.977177465933340272e+02
1.647349657035168320e+03,4.752775937304083982e+02
1.785949533109311915e+03,2.859275905467845291e+02
1.813899966675558062e+03,4.786822795161494355e+02
1.745966674878249478e+03,4.834619325238483611e+02
1.818117620677692912e+03,1.978125460751138860e+02
1.825297667402068100e+03,4.209497485503651433e+02
1.702584054879467885e+03,5.427615436399826194e+02
1.604595931304447276e+03,5.431248279813735280e+02
9.211106431966495620e+02,5.549930965970611396e+02
8.514680523372994685e+02,6.722556477103004227e+02
9.810091038979068117e+02,5.736407703114714423e+02
8.018328423644441045e+02,6.434706420257310810e+02
9.608706560117560684e+02,6.389135349243082374e+02
1.083612475983953573e+03,6.370465156534777407e+02
9.388348445282240391e+02,6.996667064018615747e+02
1.237939834865245757e+03,6.056240638234257858e+02
1.157048018222385053e+03,6.805921098497178718e+02
1.340931559774610832e+03,6.098903991911147386e+02
1.499551708080150320e+03,6.072936007652754142e+02
1.430425569287052895e+03,6.841284013677526445e+02
1.251877156288776177e+03,7.012236695560942508e+02
1.599146957806498904e+03,6.027577400828698728e+02
1.571310585291698771e+03,6.453457046277594600e+02
7.674318494443539294e+02,7.130953478401089569e+02
8.628403989061896482e+02,7.517229491810740001e+02
8.257195832285227652e+02,8.296412628720269140e+02
7.903306037408711973e+02,8.664180331515188982e+02
1.158379841654215852e+03,7.519858583991911019e+02
1.256729700631905189e+03,8.110559542145143723e+02
1.379878452362158441e+03,8.141346848642723444e+02
1.335334152786819914e+03,7.183141067881642812e+02
1.310786859886734646e+03,8.038557739611024999e+02
1.469923489834563725e+03,8.271021148450447527e+02
4.940664072824678783e+02,9.252591211404103433e+02
4.929318737775398063e+02,1.001250058376098536e+03
8.467188666862999753e+02,9.451923494067511911e+02
9.228577195155768322e+02,8.772913085089790002e+02
9.461941672661246230e+02,9.795608237881705236e+02
1.208470996244454000e+03,8.819395180219486292e+02
1.191807154501667355e+03,9.941863820733871080e+02
1.290295766233193717e+03,9.185956091061987081e+02
