9.627190136167739638e+02,4.941608421325683480e+02
1.042818507261950572e+03,5.414938754072093161e+02
1.156982313434110665e+03,4.628427769384343264e+02
1.282179115257874173e+03,4.249029263433358778e+02
1.370919756871703612e+03,5.465385048796338197e+02
1.393765740712483876e+03,3.942440322770012813e+02
1.213680301454332266e+03,4.453012225892808829e+02
1.319207194815187677e+03,4.742020281900420287e+02
1.357539461051093213e+03,3.514523103608024712e+02
1.385228413780537494e+03,4.843131626169517858e+02
1.473398262518423508e+03,2.492883241441514883e+02
1.493645490010579579e+03,4.500190709431965956e+02
1.585124891398865429e+03,3.454824372288447876e+02
1.537585524925946629e+03,3.811875707938001483e+02
1.590655291636371203e+03,4.361142354823134610e+02
1.721132570478651132e+03,3.950889199150932996e+02
1.656900589271828039e+03,2.620644170973035330e+02
1.606659483761257434e+03,2.104058587816026318e+02
1.738707913331311147e+03,2.643046263602561226e+02
1.666580842100543578e+03,4.888661768406997794e+02
1.552092797360127634e+03,5.225618707972528227e+02
1.496569926452636764e+03,5.693750830756293908e+02
1.806219991074667860e+03,5.274696977491731786e+02
1.691322066627906224e+03,5.569982568379319900e+02
1.749956326911701808e+03,4.899255384324069382e+02
1.860394437468998149e+03,3.631318338666643513e+02
1.798917748296828677e+03,3.622295029170929297e+02
1.894673367540375921e+03,5.213340665669049940e+02
9.267883026334973238e+02,6.275244159698486328e+02
8.297789681867470790e+02,6.121410745766924038e+02
1.035579735464346868e+03,5.993557268584563644e+02
1.019733787154192555e+03,6.527254249462473581e+02
9.448581118646009145e+02,6.984015106999016780e+02
1.276939262291340583e+03,5.723665323273502281e+02
1.193939382576648086e+03,5.685219399252057428e+02
1.207129721358970301e+03,6.526187249951891545e+02
1.291021043406352874e+03,6.881416435256082877e+02
1.364105026351081051e+03,6.199602492650349177e+02
1.518909922281901345e+03,6.393573706356096409e+02
1.629735137819904367e+03,5.914567523532443829e+02
1.623785474758435612e+03,6.370524818616036100e+02
1.583262913244741867e+03,6.808887051476373244e+02
7.906569371650283529e+02,7.590921714763142063e+02
9.085193516295635163e+02,7.993698345286827589e+02
8.142012935144705352e+02,8.461979631649851399e+02
8.443469595398566980e+02,7.511247077787766102e+02
1.202809939254949086e+03,7.408672701046791644e+02
1.367315809367615429e+03,7.251108983357747775e+02
1.277571386867099363e+03,8.318666558442291716e+02
1.336521066774729661e+03,8.163563731262106558e+02
1.220367856682671345e+03,8.520384007347954594e+02
1.467430797247239070e+03,7.358900128588265943e+02
1.417783224045501129e+03,8.575029871438601958e+02
9.350187130209839097e+02,9.110175284535970377e+02
8.785029546371613378e+02,9.595797775653877579e+02
8.862152557373046875e+02,5.964926714897155762e+02
