1.041853975084092781e+03,4.706678196471414140e+02
1.124445159311647785e+03,5.304417083528306875e+02
1.035272718647726379e+03,3.892709204698700205e+02
1.215751181994223089e+03,5.445804097821013556e+02
1.304800948545044548e+03,4.303104738129509883e+02
1.215170743306477789e+03,4.630651594797769803e+02
1.384221009313143441e+03,4.205313394660623203e+02
1.309217134257962698e+03,4.905917341643688587e+02
1.369149396401864578e+03,3.154804666307236971e+02
1.543283425067530743e+03,3.169554405689239616e+02
1.585899584043415416e+03,3.625047923667758027e+02
1.420712706848426933e+03,5.298414205268576325e+02
1.425215799534925281e+03,4.592315762987323637e+02
1.480076000543288274e+03,3.958917649351520254e+02
1.646042306970666914e+03,3.871318806071340077e+02
1.638974692502349853e+03,5.088021444038108712e+02
1.701292416063565952e+03,4.223326364648405047e+02
1.542880943192375980e+03,4.669804042180378474e+02
1.511513940017942559e+03,5.472283464280385488e+02
1.821693158561800828e+03,4.370990334969980609e+02
1.761351516794275312e+03,2.617422036064995723e+02
1.785146009526700936e+03,8.962406837702478413e+01
1.820606882349333546e+03,5.058809910545372759e+02
1.762078960989608504e+03,3.332663532892863145e+02
1.732846486432171332e+03,4.738085650321067419e+02
1.833634310086568348e+03,3.791952899826898147e+02
1.956634200202094007e+03,4.700405023362902170e+02
1.750779664293924952e+03,5.504071950170729224e+02
9.649391188840721725e+02,6.103033318675421697e+02
9.033781051635742188e+02,6.037468413095624555e+02
1.179984177338130849e+03,6.468027750439114243e+02
1.099143223501654347e+03,6.146852464551240018e+02
1.318970563629527078e+03,5.825015474484290507e+02
1.507649753965593618e+03,6.531959229665117164e+02
1.567249333242661123e+03,6.118456924460494974e+02
1.633556188786990788e+03,6.168731850850557521e+02
1.854126562692727020e+03,5.926315211615785756e+02
1.748247190334178640e+03,6.103913080300586671e+02
1.756810271890179138e+03,6.654101566352095460e+02
1.668016705715294847e+03,7.007999560423572802e+02
1.938132120768229242e+03,6.318212350915979414e+02
1.928058391062418650e+03,3.551514827940198984e+02
1.850187667041354416e+03,6.922576048533121593e+02
3.446596133761935334e+02,6.896796084086100791e+02
1.197805453924485164e+03,7.665758049105420469e+02
1.284388071658564741e+03,7.226056182859061892e+02
1.283485065652325147e+03,7.777467256073683757e+02
1.271275574587640449e+03,8.577678443868325076e+02
1.577728418055264001e+03,7.779323347292593098e+02
1.502525412948043140e+03,7.204524433465652464e+02
1.430717313554551993e+03,8.182306211966055116e+02
1.618921181378887240e+03,7.396743395049760466e+02
1.775088841000757611e+03,8.040765556867777377e+02
1.823454035094290020e+03,8.344870439587218698e+02
1.781282937402039579e+03,7.329734613350015024e+02
1.049093406112105669e+02,8.771882933157461366e+02
1.327557103394200340e+02,9.970070322632158195e+02
3.670543023215399785e+02,9.903458352088928223e+02
6.913775609227333234e+02,9.204723604746421870e+02
9.801558773156368716e+02,9.390179662222814159e+02
1.176189429412653226e+03,8.681029775525316836e+02
1.287505080460718546e+03,9.540560815407545761e+02
1.354430207052348806e+03,8.834559788645049139e+02
1.411943054256237474e+03,9.478749121373292610e+02
1.456634014647684126e+03,8.987570824328764729e+02
3.145050694500958457e+02,1.154472960012930344e+03
9.454170750742963492e+02,1.093017806374856946e+03
1.011080439518659432e+03,1.098549722463656735e+03
1.059280208352171258e+03,1.022473870077250922e+03
1.117598087144276406e+03,1.012990587423718011e+03
1.173400413277708594e+03,1.070484646926691539e+03
1.249180073485711546e+03,1.072035656168003243e+03
1.054735536501564411e+03,1.138067617225913409e+03
1.107939578094348917e+03,1.161763047260263875e+03
1.291671466972833286e+03,1.118742840585106023e+03
1.365836236741807625e+03,1.033260839156162547e+03
1.413294109324298915e+03,1.116269638476548380e+03
1.467738456484227527e+03,1.100084094529370077e+03
1.557245220043040945e+03,1.061710592010874961e+03
3.104727034392180371e+02,1.227898345523410399e+03
5.400765509056323026e+02,1.175911254397305584e+03
9.382465920143255289e+02,1.246246716211941703e+03
9.779956650665950519e+02,1.198756751537719765e+03
1.349451520289557266e+03,1.152234844277020784e+03
1.287317186877258791e+03,1.293016409107762684e+03
1.520995871461468141e+03,1.183586588730046742e+03
1.429976939943101570e+03,1.253510100894504376e+03
1.384188244493105003e+03,1.302819968685712411e+03
1.601735765913302203e+03,1.266206423037392824e+03
1.477339689485954523e+03,1.225974238639778150e+03
1.687127633208320049e+03,1.245905996024293245e+03
4.656137983534071054e+02,1.364611355463663813e+03
3.794769922892252367e+01,1.199578294542100593e+03
1.149967634412977304e+02,1.356318591365107750e+03
5.870401647120345388e+02,1.381764984601809601e+03
5.509195936980710258e+02,1.311614008852199731e+03
7.208646020394784273e+02,1.402923798992898583e+03
7.943612558227997624e+02,1.439122032965554126e+03
9.767323430803085103e+02,1.407280876391905394e+03
1.069047871342411781e+03,1.307028582349235876e+03
1.128277566713621127e+03,1.347934064982487598e+03
1.058837010007915978e+03,1.443780442497947206e+03
8.673417682917431648e+02,1.469377652744331954e+03
1.210675355322567157e+03,1.333552263047959968e+03
1.196752735836658530e+03,1.411165358299036825e+03
1.306289632915920720e+03,1.365826108442034183e+03
1.415117917202680246e+03,1.399543528216109280e+03
1.328841852902608935e+03,1.455872952088855527e+03
1.545397534876693726e+03,1.376119244271737671e+03
1.478017413935585409e+03,1.395624130289895220e+03
1.623544711124749711e+03,1.370393430733386595e+03
1.698508570523185426e+03,1.350163259137902060e+03
1.836200315558216744e+03,1.416885806635700419e+03
1.744098755209905676e+03,1.459955528677493021e+03
4.687182833824628005e+02,1.527626801102249829e+03
3.496802745757506727e+02,1.605657990164906550e+03
6.073738388415694089e+02,1.572691262916123151e+03
6.760821892208522286e+02,1.505673186874389330e+03
6.243405415760146298e+02,1.464596755022472735e+03
5.303774009987158706e+02,1.578643161809002777e+03
7.013927100101506085e+02,1.586066188691427897e+03
7.872615100205547378e+02,1.570424042335664353e+03
1.090507398423058930e+03,1.566995859125370316e+03
9.167695143076460909e+02,1.595882606927238612e+03
8.211152220793443348e+02,1.520425861374055330e+03
9.677610070720998010e+02,1.543476076442290150e+03
1.183067474271044375e+03,1.494829218263979328e+03
1.196515296655987868e+03,1.586605348294832766e+03
1.330597044105203622e+03,1.594102936122986193e+03
1.279479127597185425e+03,1.563520115840928838e+03
1.469420912283438383e+03,1.492747239760410594e+03
1.475090071156819704e+03,1.554461349585396874e+03
1.695502828386094961e+03,1.503279596601213598e+03
1.571683019582556653e+03,1.541385277430216547e+03
1.623013269306700977e+03,1.500862916922863405e+03
1.819270759394139077e+03,1.480002077220398178e+03
1.815168959511651110e+03,1.564029254899201987e+03
2.939527674780951543e+02,1.619674712498982899e+03
6.093422619854961795e+02,1.657655647748782258e+03
7.444873620096842615e+02,1.677859303122626443e+03
6.961378336434412404e+02,1.740876748412546476e+03
9.478167783892446323e+02,1.668805199201632377e+03
8.562921600840450083e+02,1.706458679507477200e+03
1.074093965988697391e+03,1.721730711669563561e+03
8.259993774625991136e+02,1.642326282318432959e+03
1.108450240770975597e+03,1.682240363947550577e+03
1.227544583414725366e+03,1.735359650308065056e+03
1.207060882285789376e+03,1.675165921529134266e+03
